date,text,label,클러스터 이름
2016년 12월 26일,고객들이 불편하다고 만들어달라는게 몇년전인데 아직도 안만드는건 무슨개깡이냐?? 역시 헬지클라스 대단해 그리고 허구언날전화와서 인터넷결합해라 인터넷티비는 뭐쓰냐 구걸은 졸라게 잘해요 약정끝나자마자 통신사 갈아탄다 에라이 퉤,0,실행 오류
2016년 12월 28일,핸드폰약정확인하고 싶어서 다운하고 회원가입해서 로그인하려니까 자꾸 가입상품 정보가없다면서 로그인은 되지않네요; 어쩌라는건지좀,0,실행 오류
2016년 12월 31일,나만그런게아니네ㅋㅋ개빡돈다진심ㅋㅋ,0,실행 오류
2016년 12월 30일,위젯이고 뭐고 하려니까 접속 자체가 안되는데? 데이터고 남은통화고 확인하고 싶어도 할수가 없어요 도대체가,0,위젯
2016년 12월 31일,쓰잘데기없이 왜자꾸건듬? 옷입히기게임도아니고ㅡㅡ 짜증나니까 디자인 쓸데없이 건들지좀맙시다,0,요금 및 납부
2016년 12월 29일,"참 한심하다, 너무 작은 글자에 불필요한 빈공간 뿐이니",0,실행 오류
2016년 12월 27일,스마트폰 시대 들어온지 거의 6년인데 6년동안 위젯이 없네...,0,위젯
2016년 12월 31일,짜증나하기싫어~~,0,실행 오류
2016년 12월 29일,헬지네 헬지,0,실행 오류
2016년 12월 1일,어제부터인지 이용하려면 너~~~무 느려요. 한단계 넘어가는데 30초 이상씩 버벅거리네요. 다른 인터넷은 금방되요. 유플이 딱히 빠르진않지만 이건 거의 사용하기 힘들정도군요,0,실행 오류
2016년 12월 5일,고객센터 어플에 접속하려면 백만년은 기다려야 하고 정말 속터지네요 ㅜㅜ 통신사에서 제공하는 어플이 이렇게 접속이 안되면 어떻게 해야 하나요 ㅠㅠ 수정 부탁드려요 ㅠㅠ,0,위젯
2016년 11월 2일,업데이트 전보다 훨씬못합니다.이건뭐 고객센터한번 들어가기가 하늘의 별따기보다 어렵네요.1점도 아까움..거기다 고객센터 직원은 상당히 불친절함..예전 sk쓸때는 고객센터에 불만접수 한번했더니 휴대폰요금 7만원돈 되는거 한번에 싹 면제해줬는데 LG u+는 진짜 sk랑 상반되네.서비스도 한번없고.전화받는게 상당히 불친절함..하여튼 최악중에최악..,0,업데이트 오류
2016년 11월 30일,"고객센터 위젯이나 상단바 알림창이 있었으면 좋겠는데 아무리 찾아도 없네요. 고객센터 어플에서 가장 많이 보는게 데이터, 통화량, 문자사용량 아닌가요? 그런 성능을 추가하는 업데이트 부탁해요!!",0,위젯
2016년 11월 10일,가만히 있으믄 중간이라도 갈텐데 멀쩡한 고객센터앱 업뎃하고 거지 같이 변함. 잘만들길 바리지도 않는다. 걍 가만히나 있어라 쫌;;,0,업데이트 오류
2016년 12월 22일,고객센터 앱부터 쓰레기임. 로그인안되고 회사에 돈안되는 해지및변경 신청은 링크안되게 교묘히 막아놨음. 그리고 스팸 메세지보다 유플에서 보내는 안내메세지가 더많음. 이따구로는 엘진 평생2인자 ㅉㅉ,0,위젯
2016년 11월 29일,인데 속도가 얼마나 느린지 자사 고객센터 앱도 안열림ㅋ 인터넷 갤스1. 완전 똥폰보다 느림. sk 짱. 국내는 sk.,0,업데이트 오류
2016년 11월 8일,"안 예쁨, 불편. 고객센터앱 들어가도 해결되는것 거의 없음. 몇가지만 얘기하자면 결합상품 이용자들은 인터넷, 핸드폰, 티비요금 다 보고 싶은데 이거 잘 안되어서 불편. 고객센터인데 이용시 간략화만 되어 있어서 설명부족. 디자인구림. 서비스기능 부족. 전화연결 간편화 기능 부재 등등 개선필요하나 계속 발전부진.",0,업데이트 오류
2016년 12월 21일,정작 원스토어 쓰지도 않는데. 그리고 뭐 이렇게 복잡함. 간편하게 쓰라고 만든거 아님? 요금제 확인 외에는 몰라서 못쓴다 ㅡㅡ,0,기타
2016년 11월 22일,멤버십 카드 표시하면 강제로 밝기100 되면서 자동밝기 설정 풀어버림. 한번 쓰고나면 설정을 다시 해줘야함. 잔여량 위젯은 몇년동안 만들 생각도 안한거같다.... 진짜 고객편의따윈 신경 안쓰고 만든거같다,0,위젯
2016년 11월 30일,오늘 유독 화면 전환이 굉장히 느립니다.첫 시작 화면에서부터 로딩이 배이상 늘어났고 각 페이지 전환도 로딩이 굉장히 오래걸려요.,0,업데이트 오류
2016년 11월 7일,느리긴 또 왜이렇게 느려터진거지,0,실행 오류
2016년 10월 28일,제가 처음에 폴더폰 쓸때부터 지금까지 계속 LG U+만 쓰고 있는데 위젯이 없어서 너무 불편하네요.,0,위젯
2016년 10월 28일,진짜 위젯좀 만들어 주소 ㅡㅡ 능력이 없는 바보들만 모여 있은건지 아니면 고객의 소리 따위는 관심도 없는 귀머거리 장님들만 있는건지 당최 이해를 할 수가 없네 몇년째냐고 ㅡㅡ,0,위젯
2016년 10월 30일,분명히 회원가입을 했는데도 ID도 안쳐지고 간편로그인 할때마다 서비스가 불안정하다고 꺼지고 정말 짜증납니다. 이것 좀 어떻게 해주세요.,0,실행 오류
2016년 10월 28일,더 보기 어려워졌다! 위젯도 없어 사용량 확인하기 어렵다!! 사용자를 배려하지 않는 고집불통 어플!!!,0,위젯
2016년 10월 31일,최악이군 접속도 느리고 짜증나네 사람들이 왜 u+를 안쓰는지 알았다 아짜증,0,위젯
2016년 12월 12일,업데이트하라해서 했더니 죄다 바꿔두고 니들맘대로 강제다운받아두질않나모바일 ui더 불편하게 만들어놓고 사용하라는건가요? Pc가 더 낫네요 삭제할수도없고,0,업데이트 오류
2016년 12월 25일,앱을 만드신 본인은 이게 사용자가 쓰기에 편하다고 진정으로 생각하시는 건가요? 진짜 사용할 때마다 욕이 나오고 짜증이 나네요. 차라리 이전 버전이 더 단순하고 보기편하고 직관적이여서 좋았는데 할부때문에 옮기지 못한거지 지긋지긋한 할부도 끝났으니 다신 절대로 lg로 오지 않을 거임..,0,실행 오류
2016년 12월 1일,"실행이 되야 써먹던지 하지. 요금확인 자주하는 바람에 종종 썼던 고객센터, 업글 이후 개판이네. 이거 언제 실행되는거지? 와이파이에서만 뜨는거야? 그런거야?",0,요금 및 납부
2016년 10월 31일,업데이트하고 엄청느려졌네.. 요금정보 보려고 내가 이렇게까지 기다려야하나 인터페이스 보다 앱이 좀 가벼웠으면 좋겠다 답답하네,0,요금 및 납부
2016년 11월 8일,아니뭔 업뎃해서 더쓰기 불편하면 어떻하냐 야~ 진짜 레알빡친다 폰던지고싶내 뭘 찾을수가 없내 이것도 월급받고 한거냐 와 진짜 더 엉망이고,0,업데이트 오류
2016년 11월 24일,고객들의 한결같은 목소리 제품의 불편불만을 듣고있는지? 있으면 왜 개선이 안되는지.... 넘 불편해서 담에 엘지제품 절대로사용하지 않겠슴...정신차리고 반성좀합시다.,0,실행 오류
2016년 11월 13일,위젯 좀 만들어주세요 불편해요 매번 데이터 확인할라면 어플 눌러야해서 불편한데 다른 통신사는 위젯 있던데 유플만 위젯이 없나요,0,위젯
2016년 11월 10일,새로 업데이트 되고 나서 오히려 더 복잡하고 불편해진거같아요,0,업데이트 오류
2016년 11월 21일,이밤에 뭐가 서비스가 원활하지않고 접속이 어렵다카나 이밤에 누가 많이본다고 아짜증나네 정말,0,위젯
2016년 12월 1일,너무 불편해졌습니다. 마음에 들지 않음. 예전이 훨 조아요.,0,실행 오류
2016년 12월 26일,실행도 느리고 조회도 느리고 로딩하루종일함,0,업데이트 오류
2016년 11월 14일,업데이트 하니까 쓸데없는게 많아져서 개답답해짐 그리고 업데이트전에 있던 전화번호는 대체 어딨는거냐? 전화문의는 안받는다 이건가 진짜 누가 헬쥐 아니랄까봐 노답;;,0,업데이트 오류
2016년 11월 30일,아예 켜지지도 않네요 진짜 짜증납니다,0,실행 오류
2016년 11월 12일,카카오 스토리 탈퇴 하려고 하는데 그것 때문에...고객 센터니까 비밀번호 같은거 있었음 좋겠어요.자기 비밀번호요.,0,실행 오류
2016년 12월 16일,알 수 없는 오류로 결제 안된다는데 이럴거면 왜 만들어 놨는지... 시간 지나면 괜찮을줄 알고 한 삼일 하다가 업데이트 때매 그런가 하고 플레이스토어 들어왔다가 최신버전인거 확인하고 울화통나서 리뷰 남깁니다.,0,업데이트 오류
2016년 11월 21일,최악,0,실행 오류
2016년 11월 28일,"고객이 잘사용하고 있는데 업데이트 해가지고 접속도 안되고 이미 아이디,패스워드가 되있는데 계속 잘못됐다고 나오네요.,진짜 lg 최악이네 최악!",0,위젯
2016년 10월 31일,진짜 그지같이 만들어놨네.,0,실행 오류
2016년 11월 22일,로그인이불가능하데 오류뜨면서 장난치냐 요금조회좀하자 시방탄유리같은새끼야ㅡㅡ,0,요금 및 납부
2016년 12월 16일,업데이트하고 들어가려하니까 대처에 로그인도 안됨 심지어 엘지 통신사가 아니래.. 아니면 내가 왜 이 어플을 쓰겠어 이거뭐 다운그레이드도 못하고... 업데이트 전이 훨배 나아요,0,업데이트 오류
2016년 12월 1일,지금 몇십분째 로그인 안되고있는데 짜증나네요 서비스가 원활하지 않다는데 그럼 원활하게 만들던가요ㅡㅡ,0,위젯
2016년 11월 30일,"이전것이 훨씬 백번 천번 좋았음.. 이번거 이런걸 고객서비스로 제공함요!!..진짜 얼간이 ㅠㅠ Regards,",0,위젯
2016년 12월 12일,군입대정지좀하려고 사진다찍어서 양식맞춰 접수하기눌렀더니 분명히 모바일 데이터 다연결돼있고 인터넷 잘들어가지는데 네트워크 연결끊김으로 접수가 되지않았데;; 죄송하단말은 왜합니까; 앱이나 제대로 만들어요진짜,0,위젯
2016년 11월 20일,부산 동서고가도 광안리 힁령산 터널 빠지는곳 하며운전자가 쉽게 알아묵도록 만들면 입에 기시돗나요 폼이중요한게 않이라 사용자 편에서 초보자입자에서 생각해서 만들길 부탁합니다,0,실행 오류
2016년 12월 13일,사용할때마다 인내심에 한계를 느끼게 하네요,0,실행 오류
2016년 12월 8일,앱 디자인도 중요하지만 사용하기 편리하게 만들어야죠ㅡㅡ 이쁘기만 하면 뭔소용이에요,0,요금 및 납부
2016년 11월 1일,왜 인터페이스 디자인이 퇴화한거임? 2g 피쳐폰 시절에나 보던 디자인인데;;,0,요금 및 납부
2016년 12월 21일,근데 위젯이나 상단바에도 추가시켜주세요...ㅠㅠ,0,위젯
2016년 12월 8일,무슨 업데이트를 이렇게 하는지. 예전 인터페이스가 훨씬 보기편함,0,업데이트 오류
2016년 11월 26일,업데이트가 무슨소용,0,업데이트 오류
2016년 10월 31일,로딩도느리고 엘지첨써보는데 안 좋네요 말 만 번지르르..,0,업데이트 오류
2016년 11월 16일,이게 왜 필요한 기본동의 조건임? 동의 안하니까 사용못하게 하네,0,실행 오류
2016년 11월 28일,업뎃후로 기능이 몇개 없어진거같은데 ㅡㅡ,0,업데이트 오류
2016년 11월 1일,참나 이건머 사용을 하라는거야 말라거야 진짜 최악이네!,0,실행 오류
2016년 11월 16일,위젯 ㅠㅠ 모든 사람들의 희망입니다.,0,위젯
2016년 12월 15일,컴퓨터에서는로그인되는데 모바일에서능없는계정이라하네요,0,위젯
2016년 11월 21일,뭐하자는 거냐 고객우롱하냐,0,실행 오류
2016년 10월 31일,왜 운영하냐?? 진짜 갈아탈때가 된것같다,0,실행 오류
2016년 11월 22일,뭐 쓰라는거야 말라는거야,0,실행 오류
2016년 11월 7일,타 통신사는 위젯을 이용해 실시간 사용량을 항상 볼 수 있게 하는데... 언제쯤 유플러스도 하실런지요?,0,위젯
2016년 11월 23일,갤럭시탭 E 업데이트하니까 갑자기 기기호환이 안된다네요.. 전에는 잘썼는데.. 호환되게해주세요,0,업데이트 오류
2016년 11월 9일,전버전이 훨씬 사용하기 편했는데 이버전은 너무 불편하네요,0,실행 오류
2016년 12월 20일,화면연결이너무늦어서사용이매우어러움.,0,위젯
2016년 12월 23일,실시간 요금도사라지고 엉망임,0,요금 및 납부
2016년 10월 31일,들어가보자 좀! 안고치고 놀고들 계시냐?,0,실행 오류
2016년 12월 6일,만들어라 바보팅들아 이런거하나하나가 고객만족이다,0,실행 오류
2016년 12월 15일,한 6개월 전부터 계속 로그인하려면 서버가 원할하지 않아 안된다고함,0,위젯
2016년 11월 2일,전혀 얼마나한건지 구분이 안가게 업데이트하셨어요^^,0,업데이트 오류
2016년 11월 25일,KT에서 넘어왔는데 위젯이 없어 불편하네요 KT는 푸쉬 알람하는데 같이 나와서 편했는데요 SKT도 위젯이 있었던거 같은데 아쉽네요,0,위젯
2016년 10월 31일,버튼하나누르면 20초 기다려야함,0,실행 오류
2016년 12월 4일,U+넘 안되는 앱이 많음 처음이자 마지막 쓰는 폰,0,실행 오류
2016년 11월 30일,맨날 시작시 페이지 오류가 뜨면서 죽어요. 심플한 옛날로 돌려주세요.,0,실행 오류
2016년 12월 1일,개념이 없는거냐 ㅋㅋ 접속 자체가 안돼게 만들면 어쩌자는거냐 ㅋ,0,위젯
2016년 10월 28일,위젯 만들어주세요...매번 고객센터 연결 불편합니다..,0,위젯
2016년 12월 1일,월요금 볼려고했는데 앱으로 로그인안되네요 고쳐주세요,0,요금 및 납부
2016년 10월 31일,손댈때마다 더 나빠져,0,실행 오류
2016년 12월 1일,혹시나해서 와보니 역시,0,실행 오류
2016년 11월 12일,열리지도 않는 최악 갈아탈때가 된듯,0,실행 오류
2016년 12월 17일,필요할 때 못 쓰는 앱이네요..,0,실행 오류
2016년 11월 19일,너무 불편하네 전에도 별로였지만 지금은 더 별로네 ㅉㅉ,0,실행 오류
2016년 11월 11일,덕택에 확인도못하고있습니다 ^^,0,실행 오류
2016년 11월 8일,잘 쓰던 걸 이상하게 만드는 재주가 있네요.,0,실행 오류
2016년 12월 1일,ㅡ ㅡ 처음 엘지 써보는데... 어이가 없네,0,실행 오류
2016년 11월 8일,업데이트후 로딩시간이 열배넘게 긴듯합니다. 메뉴보기도 안좋고요.. 제대로 만드세요. 사용하기불편한 업데이트는 업데이트가 아닙니다.,0,업데이트 오류
2016년 11월 29일,이야~~진짜 신기하게 그많은 댓글에 운영자댓글은 한개도 없네...대다나다 엘쥐~~,0,실행 오류
2016년 12월 3일,"1) 샌드위치 달 핸드폰 요금 빨리 확인할 수 있게 해주십시오! 12월달 실시간 요금과 10월 사용분 요금만 알 수 있고 중간에 끼인 11월달 사용분 요금은 십며칠이 돼서야 알 수 있으니 답답합니다. 요금 나가는 날이 22일인데 좀 더 빨리 확인할 수 있게 하셔야 하는 거 아닙니까. 할인요금이 일수에 따라 유동적으로 달라지지만, 이미 11월달이 다 지난 12월인데 요금 산정이 왜 이렇게 느린 건가요. 2) 멤버십 포인트 실질적으로 쓸 수 있는 유용한 제도로 만들어 주십시오. 장기 u+ 고객이면 뭐합니까. 요금제에 따라 멤버십 등급은 달라지고 낮은 등급이면 사실상 쓸 수 있는 곳이 거의 없습니다. 매년 포인트는 쌓여있기만 하고 또 새해 되면 좀 더 쓸모'없'는 제도로 바뀌기만 하겠죠. 예를 들어 영화의 경우, 현장결제 아니면 안되던데 요즘 누가 현장결제 하나요. 3) 고객센터와 대리점의 말이 다른 경우가 있더군요. 중간에 있는 고객은 혼란스럽니다? 도대체 누구 말을 믿어야 하나요.",0,요금 및 납부
